,id,created_at,author_id,text,lang,username,verified,url,followers_count,following_count,tweet_count,sentiment,sentiment_score
90,1588164330310479872,2022-11-03 13:40:57+00:00,1588164330310479872,"rt @user last 5 days:
✅ 25 signals
⛔️ 2 sl
🍀 92 % accuracy🔥
more than 450% to deposit in 5 days!
five days!!!

join us now 👇
",en,Fred963,False,https://twitter.com/Fred963/status/1588164330310479872,31,721,1845,Positive,0.6587859988212585
91,1588164328473051136,2022-11-03 13:40:57+00:00,1588164328473051136,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,MarthaW_sol,False,https://twitter.com/MarthaW_sol/status/1588164328473051136,0,10,2,Neutral,0.0
92,1588164325717467138,2022-11-03 13:40:56+00:00,1588164325717467138,"🐻💰$1,842,558 $btc short @user | 11/3 13:40:49
🏦 binance | btcusdt

nah, hes tweakin - everyone",en,CryptoConekt,False,https://twitter.com/CryptoConekt/status/1588164325717467138,4138,0,180717,Neutral,0.0
93,1588164324253528065,2022-11-03 13:40:56+00:00,1588164324253528065,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,Helga_btc,False,https://twitter.com/Helga_btc/status/1588164324253528065,1,9,2,Neutral,0.0
94,1588164324199129088,2022-11-03 13:40:56+00:00,1588164324199129088,"rt @user the current state of the lightning network: 

“the fact that nobody even notices the lightning network is mostly down show…",en,BillyBitcoins,False,https://twitter.com/BillyBitcoins/status/1588164324199129088,2187,2399,20732,Negative,-0.6723688840866089
95,1588164322634698753,2022-11-03 13:40:55+00:00,1588164322634698753,a11 1500m a11 1500m a11 1500m  hot machine🔥🔥🔥  new/used  in bulk in stock  btc eth miner blockchain,en,Azopts9,False,https://twitter.com/Azopts9/status/1588164322634698753,0,8,2,Neutral,0.0
96,1588164321179205635,2022-11-03 13:40:55+00:00,1588164321179205635,"keep in mind - that one of the core thesis to digital gold, btc was preparing for an environment when the last credit cycle would put unprecedented stress on fiat-systems... if you time-traveled a bitcoiner from 2010 to now they would expect btc to be strong...",en,StephOFRNT,False,https://twitter.com/StephOFRNT/status/1588164321179205635,1832,400,124,Neutral,0.0
97,1588164320457900034,2022-11-03 13:40:55+00:00,1588164320457900034,"@user telegram 
website 


min 0.1 bnb
max 1 bnb
adress bep20 👇0x20d9c3689fcb12a94af60aebfeca6907bd922d1c

no vested token, all participants will receive their tokens 1 hour before the launch.",en,pro_dragon2002,False,https://twitter.com/pro_dragon2002/status/1588164320457900034,3,5,6953,Neutral,0.0
98,1588164320138887169,2022-11-03 13:40:55+00:00,1588164320138887169,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,eth_lashawn,False,https://twitter.com/eth_lashawn/status/1588164320138887169,0,11,3,Neutral,0.0
99,1588164319316844545,2022-11-03 13:40:55+00:00,1588164319316844545,"rt @user sending $100 to someone in $eth, $btc or $bnb in the next 48 hours

✅ retweet and follow me",en,arifsk84329431,False,https://twitter.com/arifsk84329431/status/1588164319316844545,3,25,971,Neutral,0.0
100,1588164318297726976,2022-11-03 13:40:54+00:00,1588164318297726976,"vous cherchez un moyen de récupérer votre pièce perdue ou votre portefeuille perdu ?
 j'ai le service parfait pour vous
 pionex bitstamp cryptocom exodus mycelium trezor electrum wasabiwallet opolo cobo shiftcrypto ledger  bitcoin  btc  bitcoincash bch ripple ",fr,Ric_Hack,False,https://twitter.com/Ric_Hack/status/1588164318297726976,1723,0,4188,Neutral,0.0
101,1588164315781005313,2022-11-03 13:40:54+00:00,1588164315781005313,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,nasta_eth,False,https://twitter.com/nasta_eth/status/1588164315781005313,1,9,3,Neutral,0.0
102,1588164315764654080,2022-11-03 13:40:54+00:00,1588164315764654080,"🚀 storj and 52 others,  🟢 39 🔴 14

🇰🇷 82.07억원
🇺🇸 $7,022,961
🇯🇵 ¥771,390,461
🇪🇺 €5,944,086
🇨🇳 45,338,311元

🎉upflow volume now, upbit(korea)
storj doge flow btc wemix xrp matic chz algo sand apt eth pundix link axs aave icx atom mana sol mlk bor ",en,coinrbicom,False,https://twitter.com/coinrbicom/status/1588164315764654080,1673,4835,201846,Neutral,0.0
103,1588164314069860355,2022-11-03 13:40:53+00:00,1588164314069860355,"rt @user spx böyle yaparsa ki emin değilim bu sayımdan btc de 21k hareketini yapar sonra dumpına başlar, çok aradayım açıkçası ben…",tr,memqula,False,https://twitter.com/memqula/status/1588164314069860355,293,92,5891,Neutral,0.0
104,1588164311679062016,2022-11-03 13:40:53+00:00,1588164311679062016,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,JannatIkram6,False,https://twitter.com/JannatIkram6/status/1588164311679062016,3,11,3,Neutral,0.0
105,1588164309951344641,2022-11-03 13:40:52+00:00,1588164309951344641,@user 我什么时候说看空btc了,zh,tuzibtc,False,https://twitter.com/tuzibtc/status/1588164309951344641,1994,106,384,Neutral,0.0
106,1588164309393281024,2022-11-03 13:40:52+00:00,1588164309393281024,"rt @user this is the defi &lt;aggregator of the future&gt;
hyper yield aggregator ⛏️

stay tuned.

hyperwallet hyperyieldaggregator l…",en,jasmattee,False,https://twitter.com/jasmattee/status/1588164309393281024,9,15,172,Neutral,0.0
107,1588164308185149440,2022-11-03 13:40:52+00:00,1588164308185149440,"rt @user the puell multiple is my favorite chart (onchain) to determine, if $btc has already bottomed.

every time $btc left the…",en,jam_ckd,False,https://twitter.com/jam_ckd/status/1588164308185149440,105,357,1697,Neutral,0.0
108,1588164307522441218,2022-11-03 13:40:52+00:00,1588164307522441218,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,beti_jone,False,https://twitter.com/beti_jone/status/1588164307522441218,0,9,2,Neutral,0.0
109,1588164305576681473,2022-11-03 13:40:51+00:00,1588164305576681473,"rt @user $btc update

•asia pumped, if london hold, ny reversal possible
•don't trust asia pumps
•asian pump most of the time get…",en,kaeteera,False,https://twitter.com/kaeteera/status/1588164305576681473,44,2057,30274,Neutral,0.0
110,1588164303869595653,2022-11-03 13:40:51+00:00,1588164303869595653,"rt @user 🎁 giveaway  time🎁

$25 worth  $reef to one lucky !

to enter:
1⃣follow  @user &amp; @user
2⃣like &amp; rt  
3⃣…",en,audie_donhoe,False,https://twitter.com/audie_donhoe/status/1588164303869595653,21,768,1461,Positive,0.5240007638931274
111,1588164303412158464,2022-11-03 13:40:51+00:00,1588164303412158464,"🔻 🔻 🔻 $1,842,558 btcusdt shorted @user on binance (13:40:51 utc) btc cryptocurrency",en,ExchangeWhales,False,https://twitter.com/ExchangeWhales/status/1588164303412158464,4456,131,228031,Neutral,0.0
112,1588164303353311232,2022-11-03 13:40:51+00:00,1588164303353311232,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,EthJenine,False,https://twitter.com/EthJenine/status/1588164303353311232,1,10,4,Neutral,0.0
113,1588164303160758273,2022-11-03 13:40:51+00:00,1588164303160758273,"📉 $btc / $usdt shorted(sell) $20184.90
[13:40:50 utc] [22:40:50 jst]
91.284 btc ($1842558.41 usdt)
xcryptoalert xcryptoalert_btc
binance futures btcusdt perpetual contract
🐳🐳🐳🐳🐳🐳🐳🐳🐳

",en,xCryptoAlert,False,https://twitter.com/xCryptoAlert/status/1588164303160758273,145,52,128078,Neutral,0.0
114,1588164303131377664,2022-11-03 13:40:51+00:00,1588164303131377664,"📉 $btc / $usdt shorted(sell) $20185.00
[13:40:50 utc] [22:40:50 jst]
30.466 btc ($614956.21 usdt)
xcryptoalert xcryptoalert_btc
binance futures btcusdt perpetual contract
🐳🐳🐳

",en,xCryptoAlert,False,https://twitter.com/xCryptoAlert/status/1588164303131377664,145,52,128078,Neutral,0.0
115,1588164302984613889,2022-11-03 13:40:51+00:00,1588164302984613889,"🐳📈【buy】 btcusdt
qty：$1,842,558（91.2 btc）🐳🐳🐳
price：$20,184.9
[13:40:51 utc] on binance futures",en,btc_orderalert,False,https://twitter.com/btc_orderalert/status/1588164302984613889,32014,2,301306,Neutral,0.0
116,1588164302699118595,2022-11-03 13:40:51+00:00,1588164302699118595,"rt @user 2 kişiden iban isteyeceğim. 🍀
bu gönderiyi beğenip beni takip etmen yeterli. 

btc eth",tr,brownbraved4681,False,https://twitter.com/brownbraved4681/status/1588164302699118595,53,156,73,Neutral,0.0
117,1588164302435135488,2022-11-03 13:40:51+00:00,1588164302435135488,hodll arbitrum! 💎 @user @user @user @user @user @user @user @user @user @user ,en,Reatidonuritel1,False,https://twitter.com/Reatidonuritel1/status/1588164302435135488,0,7,30,Positive,0.9083251357078552
118,1588164301826555904,2022-11-03 13:40:50+00:00,1588164301826555904,"rt @user ➡️💰neuralink💰
29 days to go for neuralink show and tel now coming up on 30 th november dont miss this opportunity
etheru…",en,Aysel_MIMA,False,https://twitter.com/Aysel_MIMA/status/1588164301826555904,1759,1979,3645,Positive,0.6862350106239319
119,1588164299482173441,2022-11-03 13:40:50+00:00,1588164299482173441,🛑 2012you missed btc 🛑 2014you missed xrp 🛑 2015you missed eth 🛑 2017you missed bnb 🛑 2018you missed link 🛑 2019you missed dot 🛑2021you missed sol 🛑2021you missed cake 🟢 2021 you are about to miss dba,en,jane666EX880,False,https://twitter.com/jane666EX880/status/1588164299482173441,0,7,2,Negative,-0.8468924760818481
120,1588164299393880065,2022-11-03 13:40:50+00:00,1588164299393880065,"📢what happens to defi today? (03 nov 2022, thursday)

📋 curated post from publish0x
💎 read or write articles and get 💰 crypto referral earn btc
",en,bruindesimon,False,https://twitter.com/bruindesimon/status/1588164299393880065,754,2646,62534,Neutral,0.0
121,1588164299062509568,2022-11-03 13:40:50+00:00,1588164299062509568,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,AgnesJo6,False,https://twitter.com/AgnesJo6/status/1588164299062509568,2,10,3,Neutral,0.0
122,1588164299054526466,2022-11-03 13:40:50+00:00,1588164299054526466,"rt @user @user listing for $oland is coming.....

kucoin bnb bitcoin btc doge shib kcs binance crypto elonmusk ",en,dd3onuwinsx,False,https://twitter.com/dd3onuwinsx/status/1588164299054526466,175,4341,16047,Neutral,0.0
123,1588164297573781504,2022-11-03 13:40:49+00:00,1588164297573781504,"rt @user shill me your favourite altcoin gem to do a 1000x this november 📈💎 
 
talkado crypto memecoin cryptocurrency bnb btc…",en,sunny96532,False,https://twitter.com/sunny96532/status/1588164297573781504,2,58,788,Positive,0.592014729976654
124,1588164297376440323,2022-11-03 13:40:49+00:00,1588164297376440323,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,centralprocess9,False,https://twitter.com/centralprocess9/status/1588164297376440323,150,60,82,Neutral,0.0
125,1588164295741050880,2022-11-03 13:40:49+00:00,1588164295741050880,"rt @user 完全にみえました…

これからの金融市場は仮想通貨ビットコインが次世代マネーになるのは明白

そしていま確実に狙うべき投資対象は

""web3.0系アルトコイン""

実際しぶたにも一点集中してるこの銘柄

『5名限定』

無料で上昇の根拠…",ja,AdZdlj5,False,https://twitter.com/AdZdlj5/status/1588164295741050880,7,15,13,Neutral,0.0
126,1588164295212376065,2022-11-03 13:40:49+00:00,1588164295212376065,"rt @user partnership announcement 🥳

@user x @user 

stay tuned captains, something big is coming! 🤫😍

bitcoin…",en,ClaimAirdropCom,False,https://twitter.com/ClaimAirdropCom/status/1588164295212376065,28610,18,2266,Positive,0.9429042339324951
127,1588164294755069953,2022-11-03 13:40:49+00:00,1588164294755069953,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,DkKham2,False,https://twitter.com/DkKham2/status/1588164294755069953,0,9,2,Neutral,0.0
128,1588164293702418432,2022-11-03 13:40:48+00:00,1588164293702418432,the $spx / $btc tops have always marked the bitcoin bottom  and the bottoms have always been marked the btc top. ,en,JordanJHODL,False,https://twitter.com/JordanJHODL/status/1588164293702418432,140,187,512,Neutral,0.0
129,1588164292741840896,2022-11-03 13:40:48+00:00,1588164292741840896,yay i minted mine already 🚀🚀🚀 @user @user @user @user @user @user @user @user @user @user @user @user ,en,Xujososiheutix1,False,https://twitter.com/Xujososiheutix1/status/1588164292741840896,0,6,55,Positive,0.9695336818695068
130,1588164292703985664,2022-11-03 13:40:48+00:00,1588164292703985664,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,khaannft,False,https://twitter.com/khaannft/status/1588164292703985664,181,39,65,Neutral,0.0
131,1588164292083343362,2022-11-03 13:40:48+00:00,1588164292083343362,"rt @user shill me the next gem x100 💎🔥🚀 

bscgems 100xgem bnb  eth sol btc  defi nft metaverse altcoinsignal cryptocurre…",en,inylkncasteu,False,https://twitter.com/inylkncasteu/status/1588164292083343362,3,12,28,Positive,0.789204478263855
132,1588164291257159682,2022-11-03 13:40:48+00:00,1588164291257159682,"@user @user @user madchad launched nov,1 and  delivered it all!!
game ready ✅
nft marketplace ✅
stake dapp in bnb ✅

join now!!!

madchad nft gamefi mmorpg bsc binance crypto bnb btc",en,zubi59335802,False,https://twitter.com/zubi59335802/status/1588164291257159682,0,26,1702,Positive,0.9371728301048279
133,1588164290556502016,2022-11-03 13:40:48+00:00,1588164290556502016,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,NamalPe1,False,https://twitter.com/NamalPe1/status/1588164290556502016,1,7,2,Neutral,0.0
134,1588164289839632384,2022-11-03 13:40:48+00:00,1588164289839632384,"海外の取引所なら国内未上場の銘柄が山のようにあります。

gateは銘柄数も多く手数料も安いのでオススメです 

下記から登録で手数料が20%割引されます。
「

btc 仮想通貨 eth xrp ada alice",ja,binance_check,False,https://twitter.com/binance_check/status/1588164289839632384,2752,3162,15617,Neutral,0.0
135,1588164288144760832,2022-11-03 13:40:47+00:00,1588164288144760832,"rt @user 🍓🍓🍓🍓🍓🍓🍓🍓

攻撃爆益型gold ea
🌟🌟brahma🌟🌟

🍓🍓🍓🍓🍓🍓🍓🍓

✅ノーポジ期間が多い、超厳選エントリー型
✅10万円から運用可
✅月利200％越えの実績あり

受け取りはラインオプチャより💁‍♀
",ja,bluebellxex,False,https://twitter.com/bluebellxex/status/1588164288144760832,2655,1748,44863,Neutral,0.0
136,1588164286580260864,2022-11-03 13:40:47+00:00,1588164286580260864,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,bonnyeth1,False,https://twitter.com/bonnyeth1/status/1588164286580260864,0,11,2,Neutral,0.0
137,1588164285943123968,2022-11-03 13:40:47+00:00,1588164285943123968,"rt @user 🚨🚨giveaway🚨🚨
giving away $50 in 24 hour from now follow me, like and retweet and tag a friend below extra entries for more…",en,mexes_23,False,https://twitter.com/mexes_23/status/1588164285943123968,509,4365,7955,Positive,0.5450913906097412
138,1588164285842087937,2022-11-03 13:40:47+00:00,1588164285842087937,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,priv4ted3fii,False,https://twitter.com/priv4ted3fii/status/1588164285842087937,107,16,22,Neutral,0.0
139,1588164284559032321,2022-11-03 13:40:46+00:00,1588164284559032321,"weekly watchlist 📈
all  posted in discord

$iq $crm $qcom $sq $ma $spy $qqq $cmcsa $psth $adbe $googl $hd $pypl $btc ",en,MURALIE622,False,https://twitter.com/MURALIE622/status/1588164284559032321,167,0,17161,Neutral,0.0
140,1588164284173156354,2022-11-03 13:40:46+00:00,1588164284173156354,"@user i have been making successful withdrawals till date, i invested $1k and profited $6k btc in 14 days from her. you know it's still strange how it all started thanks @user",en,NelsonAris4,False,https://twitter.com/NelsonAris4/status/1588164284173156354,2,1,19,Positive,0.9309084415435791
141,1588164282264322048,2022-11-03 13:40:46+00:00,1588164282264322048,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,PAVANBH10,False,https://twitter.com/PAVANBH10/status/1588164282264322048,0,8,2,Neutral,0.0
142,1588164282205757442,2022-11-03 13:40:46+00:00,1588164282205757442,"rt @user 🎁 0.5 $sol giveaway 🎁

prize:
🏆1 x 0.5 solana

rules:
1⃣follow me &amp; @user
2⃣rt&amp;like
3️⃣tag 2 friends

⏰24h

nftcommu…",en,eyupsalahaddinn,False,https://twitter.com/eyupsalahaddinn/status/1588164282205757442,88,1853,9078,Neutral,0.0
143,1588164282155294721,2022-11-03 13:40:46+00:00,1588164282155294721,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,marwanalll,False,https://twitter.com/marwanalll/status/1588164282155294721,120,25,34,Neutral,0.0
144,1588164281526165504,2022-11-03 13:40:46+00:00,1588164281526165504,rt @user i invest 3000$ in crypto 2020 meme coin  and 2021 my profit is 35000$ i am.shocked now i am lucky  btc 20000$ i invest.me…,en,Roukff67354415,False,https://twitter.com/Roukff67354415/status/1588164281526165504,16,26,809,Negative,-0.4980938732624054
145,1588164280909967360,2022-11-03 13:40:45+00:00,1588164280909967360,rt @user i invest 3000$ in crypto 2020 meme coin  and 2021 my profit is 35000$ i am.shocked now i am lucky  btc 20000$ i invest.me…,en,liton13827818,False,https://twitter.com/liton13827818/status/1588164280909967360,1,8,34,Negative,-0.4980938732624054
146,1588164278426959873,2022-11-03 13:40:45+00:00,1588164278426959873,rt @user i invest 3000$ in crypto 2020 meme coin  and 2021 my profit is 35000$ i am.shocked now i am lucky  btc 20000$ i invest.me…,en,rojaisl32187422,False,https://twitter.com/rojaisl32187422/status/1588164278426959873,6,21,405,Negative,-0.4980938732624054
147,1588164278116577282,2022-11-03 13:40:45+00:00,1588164278116577282,"rt @user last 5 days:
✅ 25 signals
⛔️ 2 sl
🍀 92 % accuracy🔥
more than 450% to deposit in 5 days!
five days!!!

join us now 👇
",en,funny44world,False,https://twitter.com/funny44world/status/1588164278116577282,12,49,82,Positive,0.6587859988212585
148,1588164278007189508,2022-11-03 13:40:45+00:00,1588164278007189508,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,jones_williamv,False,https://twitter.com/jones_williamv/status/1588164278007189508,0,11,3,Neutral,0.0
149,1588164277038243840,2022-11-03 13:40:44+00:00,1588164277038243840,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,GUMee_chew,False,https://twitter.com/GUMee_chew/status/1588164277038243840,120,53,101,Neutral,0.0
150,1588164276673396736,2022-11-03 13:40:44+00:00,1588164276673396736,"rt @user @user like they say you have zero control over stocks or gold.

instead of throwing your last £1,000 in one…",en,Gift18732981,False,https://twitter.com/Gift18732981/status/1588164276673396736,1,13,336,Negative,-0.5084965825080872
151,1588164274521776132,2022-11-03 13:40:44+00:00,1588164274521776132,"ethereum price update: 

eth $1537.25 usd
bitcoin 0.07612598113254265 btc

follow for recent eth price updates
altcoin, cryptocurrency, crypto",en,0xEthereumYoda,False,https://twitter.com/0xEthereumYoda/status/1588164274521776132,305,1,131906,Neutral,0.0
152,1588164274131607552,2022-11-03 13:40:44+00:00,1588164274131607552,"📣4 hodl diários＆ganhe usdg 490

💲ganhe diariamente até 11%apr (taxa flutuante)
⁉️lançamento 4 de novembro 4:00 utc

🚀aproveite a distribuição % diária💰

🔎detalhes 
🤑bloqueie 

 blockchain crypto nft dai btc eth hodl ",pt,gateioportugal,False,https://twitter.com/gateioportugal/status/1588164274131607552,562,25,684,Neutral,0.0
153,1588164273918078979,2022-11-03 13:40:44+00:00,1588164273918078979,"rt @user $200 🏆 • $btc • 1 winner • 24h ⏳

✅ rt ♻️ 
✅ follow me (+🔔)",en,ToukirA04509133,False,https://twitter.com/ToukirA04509133/status/1588164273918078979,99,2054,6693,Neutral,0.0
154,1588164273850658817,2022-11-03 13:40:44+00:00,1588164273850658817,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,DaveRos13,False,https://twitter.com/DaveRos13/status/1588164273850658817,1,10,2,Neutral,0.0
155,1588164273767059456,2022-11-03 13:40:44+00:00,1588164273767059456,"rt @user last 5 days:
✅ 25 signals
⛔️ 2 sl
🍀 92 % accuracy🔥
more than 450% to deposit in 5 days!
five days!!!

join us now 👇
",en,djelectronic9,False,https://twitter.com/djelectronic9/status/1588164273767059456,0,396,743,Positive,0.6587859988212585
156,1588164273234415616,2022-11-03 13:40:44+00:00,1588164273234415616,just saying! a verg good option for bitcoin btccrypto cryptocurrencies nft altseason,en,Dalydriver1161,False,https://twitter.com/Dalydriver1161/status/1588164273234415616,95,145,14,Positive,0.7712783217430115
157,1588164272760049665,2022-11-03 13:40:43+00:00,1588164272760049665,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,Arnalduo,False,https://twitter.com/Arnalduo/status/1588164272760049665,236,46,64,Neutral,0.0
158,1588164270654738432,2022-11-03 13:40:43+00:00,1588164270654738432,"btc 
olası short senaryosunun gerçekleşmeme durumunda ise şöyle bir hareketin gelmesi mümkün.
long bakacaksam retestte işleme dahil olmak isterim.  ",tr,TrendPAction,False,https://twitter.com/TrendPAction/status/1588164270654738432,1401,168,5318,Neutral,0.0
159,1588164270012993537,2022-11-03 13:40:43+00:00,1588164270012993537,"$btc : 20177
$eth : 1535.64
$ada : 0.391828
$sol : 31.19
$bnb : 330.71
$matic : 0.934493
$hive : 0.478066
$pvu : 0.01127605
$zoon : 0.00096564
$slp : 0.0032683
$axs : 8.8",in,CryptoValueBot,False,https://twitter.com/CryptoValueBot/status/1588164270012993537,1074,0,60938,Neutral,0.0
160,1588164269715005441,2022-11-03 13:40:43+00:00,1588164269715005441,a g btc   r i lood dog deserves a good bone  ,en,akikimaekel,False,https://twitter.com/akikimaekel/status/1588164269715005441,0,29,360,Neutral,0.0
161,1588164269635358720,2022-11-03 13:40:43+00:00,1588164269635358720,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,TutanBhadra1,False,https://twitter.com/TutanBhadra1/status/1588164269635358720,1,5,2,Neutral,0.0
162,1588164269262110723,2022-11-03 13:40:43+00:00,1588164269262110723,rt @user  register on binance and earn with me cryptocurrency  bitcoin metaverse defichain nft polkado…,en,AnnnaNaaas,False,https://twitter.com/AnnnaNaaas/status/1588164269262110723,56,121,40280,Neutral,0.0
163,1588164268406423554,2022-11-03 13:40:42+00:00,1588164268406423554,"@user aircoin is my favourite altcoin.
buy and hodl💎

@user
aircoindaolabs aircoin aircash airswap airarmy airchain btc digitalasset crypto binance @user certik 100xgems eth cmc okex coinbase luna usdt gmx sol ens
 ",en,VitalMiami,False,https://twitter.com/VitalMiami/status/1588164268406423554,30,363,1967,Positive,0.9423452019691467
164,1588164268066603011,2022-11-03 13:40:42+00:00,1588164268066603011,rt @user meet melissa. she started using bitcoin after el salvador made btc legal tender. her money is her own now. missionfinancial…,en,IteOrion,False,https://twitter.com/IteOrion/status/1588164268066603011,249,42,71,Neutral,0.0
165,1588164268045705217,2022-11-03 13:40:42+00:00,1588164268045705217,"rt @user bugün yine alcx gibi cvp gibi 
kısa vadede güzel getiri olan 
bir coin paylaşımı yapsak 

yine %30-40 prim yaptırabil…",tr,ReginaldLloyd17,False,https://twitter.com/ReginaldLloyd17/status/1588164268045705217,8,78,5,Neutral,0.0
166,1588164267097968643,2022-11-03 13:40:42+00:00,1588164267097968643,rt @user coffee anyone? retweet and i’ll pick one person after my doctors appointment. tell me something random about yourself. c@user,en,tara_shippee,False,https://twitter.com/tara_shippee/status/1588164267097968643,470,4930,31697,Neutral,0.0
167,1588164266548289539,2022-11-03 13:40:42+00:00,1588164266548289539,bifi price has decreased by $1.0! current price: $379.2 cryptopricealerts btc eth,en,maheshishere5,False,https://twitter.com/maheshishere5/status/1588164266548289539,20,3,12305,Neutral,0.0
168,1588199823786008577,2022-11-03 16:01:59+00:00,1588199823786008577,"rt @user top 10 cryptocurrencies:
 
1. bitcoin   
2. ethereum 
3. bnb    
4. usdtether    
5. sol
6. ada
7. xrp 
8. dot…",en,Dayifu51,False,https://twitter.com/Dayifu51/status/1588199823786008577,151,695,650,Neutral,0.0
169,1588199823181631488,2022-11-03 16:01:59+00:00,1588199823181631488,"rt @user are you ready for bnb chain's football fiesta?

with over $500k in prizes, you better be!

to celebrate the world cup we're b…",en,nguyent35952808,False,https://twitter.com/nguyent35952808/status/1588199823181631488,84,1189,1290,Positive,0.8936599493026733
170,1588199822657740804,2022-11-03 16:01:59+00:00,1588199822657740804,"rt @user you can now trade $mgld ⚡ directly on our website through @user tools 📏

 🪙

be gold 💛…",en,Pecomisg456,False,https://twitter.com/Pecomisg456/status/1588199822657740804,11,136,640,Neutral,0.0
171,1588199822569476097,2022-11-03 16:01:59+00:00,1588199822569476097,"rt @user shill me the next gem x100 💎🔥🚀 

bscgems 100xgem bnb  eth sol btc  defi nft metaverse altcoinsignal cryptocurre…",en,gilbertrgormmo,False,https://twitter.com/gilbertrgormmo/status/1588199822569476097,1,5,35,Positive,0.789204478263855
172,1588199822519021568,2022-11-03 16:01:59+00:00,1588199822519021568,"@user @user @user @user @user @user

 doge twdoge twitdoge elonmusk bnb",qme,TranSonDinh2703,False,https://twitter.com/TranSonDinh2703/status/1588199822519021568,0,30,5,Neutral,0.0
173,1588199820648452096,2022-11-03 16:01:59+00:00,1588199820648452096,"rt @user 🔥🔥mint shadowdecendants now and be a part of the massive $50,000 usd giveaway💰💰.

👉

risingsu…",en,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199820648452096,11,14,13045,Positive,0.7660436034202576
174,1588199817981091841,2022-11-03 16:01:58+00:00,1588199817981091841,"rt @user @user @user have 2 utilities
game p2e🎰🎰🎰
staking pool💲💲💲
cmc incoming🤩🤩🤩

join us now
🐳🐳🐳

gamep2e bscgems…",en,mooning1213,False,https://twitter.com/mooning1213/status/1588199817981091841,1152,2462,27479,Positive,0.7040477991104126
175,1588199813379756033,2022-11-03 16:01:57+00:00,1588199813379756033,"@user - almost +510k holders ✅ 
- fully community-driven token ✅ 
- many use cases ✅ 
- passive income technology ✅ 
- the safest smart contract ✅ 
 buy pitbultoken pitbullarmy pitbullcrew pit bscgems bitcoin btc bnb hodl",en,gkhan_bz,False,https://twitter.com/gkhan_bz/status/1588199813379756033,141,518,7713,Positive,0.7167230248451233
176,1588199813211881473,2022-11-03 16:01:57+00:00,1588199813211881473,rt @user @user shadowdescendants risingsuncoin @user bitcoin bnb cryptocurrency defiproject dogecoin ethere…,qme,Tyron21141,False,https://twitter.com/Tyron21141/status/1588199813211881473,11,14,13045,Neutral,0.0
177,1588199813102948358,2022-11-03 16:01:57+00:00,1588199813102948358,"@user @user @user $dcu
a golden opportunity in this bear market!

it has all you need!
-vision
-capable team
-supportive community
-safety
-unique utilities that separate us from the rest
🏆dcu is unique!

twitter: @user

eth btc  bnb  dcusmartswap defi crypto financialfreedom",en,Bash51177,False,https://twitter.com/Bash51177/status/1588199813102948358,106,1156,25728,Positive,0.9589875340461731
178,1588199812855468032,2022-11-03 16:01:57+00:00,1588199812855468032,"@user @user @user @user @user @user @user @user @user @user @user 🎮gamestation 🎮

gamestation is a multichain gaming launchpad &amp; nft marketplace 
✔️40+ ido/nft sales
✔️$3m+ in total raised 
✔️roi achieved include 50x on ido price
✔️games lanched include sidus heroes,tank wars zone &amp; afyn
bnb   p2e game polygon

",en,As25542905,False,https://twitter.com/As25542905/status/1588199812855468032,0,3,1538,Neutral,0.0
